   % 1. Title: Iris Plants Database
   % 
   % 2. Sources:
   %      (a) Creator: R.A. Fisher
   %      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
   %      (c) Date: July, 1988
   % print(outfile, "$(M.UFindex),")
   % print(outfile, "$(M.groupName),")
   % print(outfile, "$(M.name),")

   % print(outfile, "$(M.numberOfRows),")
   % print(outfile, "$(M.numberOfColumns),")

   % print(outfile, "$(M.isSymmectric),")
   % print(outfile, "$(M.isSquare),")
   % print(outfile, "$(M.numberOfConnectedComponent),")
   % print(outfile, "$(M.numberOfConnectedComponent2),")
   % print(outfile, "$(M.numberOfBlockFromDmPerm),")
   % print(outfile, "$(M.avgNNZPerRow),")
   % print(outfile, "$(M.stdNNZPerRow),")
   % print(outfile, "$(M.varNNZPerRow),")

   % print(outfile, "$(M.maxEig),")
   % print(outfile, "$(M.isDiagonallyDominant),")
   % print(outfile, "$(M.isBlockDiagonal),")
   % print(outfile, "$(M.isDiagonal),")

   % print(outfile, "$(M.mm.representation),")
   % print(outfile, "$(M.mm.field),")
   % print(outfile, "$(M.mm.symmetric),")
   % print(outfile, "$(M.mm.domain)")

 
 @RELATION matrixdomains



   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC 
   @ATTRIBUTE numberOfColumns   NUMERIC 

   @ATTRIBUTE isSymmectric   {true, false}   
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC 
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC 
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false} 

   @ATTRIBUTE isDiagonallyDominant   {true, false} 
   @ATTRIBUTE isBlockDiagonal   {true, false}   
   @ATTRIBUTE isDiagonal   {true, false}  
   %@ATTRIBUTE representation   {"coordinate"}   
   @ATTRIBUTE field   {"real","pattern"}   
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric"}
  
   @ATTRIBUTE isPowerNetworkProblem   {0,1}     
   @ATTRIBUTE isStructuralProblem    {0,1} 
   @ATTRIBUTE isCFDP    {0,1} 
   @ATTRIBUTE isSOP    {0,1} 
   @ATTRIBUTE "is2d3dP"    {0,1} 
   @ATTRIBUTE "isSubsequent2d3dP"    {0,1} 
   @ATTRIBUTE isDirectedWeightedGraph    {0,1} 
   @ATTRIBUTE isChemicalProcessSimulationProblem    {0,1} 
   @ATTRIBUTE isThermalProblem    {0,1} 
   @ATTRIBUTE isEconomicProblem    {0,1} 
        
   %@ATTRIBUTE domain {"subsequent circuit simulation problem","circuit simulation problem","thermal problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","electromagnetics problem","model reduction problem","directed graph","subsequent computational fluid dynamics problem","undirected random graph","eigenvalue/model reduction problem","chemical process simulation problem","directed weighted graph","power network problem","materials problem","subsequent theoretical/quantum chemistry problem","economic problem"}
   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem"}

@data
1841,"Gleich","wb-cs-stanford",9914,9914,false,4391,797,0.00037496160748830905,3.717369376639096,10.591466642557393,112.17916564040597,35.617817953582865,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2231,"TSOPF","TSOPF_FS_b9_c6",14454,14454,true,2,2,0.0007082774956672499,10.237442922374429,105.2570279632007,11079.041935646015,8272.413252520053,true,false,true,false,"real","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
2261,"MaxPlanck","shallow_water1",81920,81920,true,1,1,4.8828125e-5,4.0,0.0,0.0,3.4192818779671593e10,false,true,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1001,"Sandia","adder_dcop_18",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.255928282637174,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1031,"Sandia","adder_dcop_48",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798260587961296,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1061,"Sandia","fpga_dcop_07",1220,1220,false,34,193,0.003933754367105617,4.799180327868853,4.022271792087649,16.178670369423987,208.55210242211334,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1091,"Sandia","fpga_dcop_37",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8716515227707764,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1121,"Sandia","oscil_dcop_10",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153433e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1151,"Sandia","oscil_dcop_40",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153433e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1181,"HB","lock_700",700,700,true,10,3,0.04525510204081632,31.678571428571427,12.41501459401928,154.13258736971167,43.978546500029616,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1271,"GHS_psdef","opt1",15449,15449,true,1,1,0.008089169351991735,124.96957731892032,42.49615977208004,1805.923595374154,162.31618063366358,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1331,"MathWorks","Muu",7102,7102,true,2,2,0.0033731043512003275,23.955787102224726,9.981366368088953,99.62767457401726,0.0013586743858505202,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1391,"Andrianov","net50",16320,16320,true,2,2,0.003548815359477124,57.916666666666664,39.12804024881977,1531.0035337132601,93.44245792795881,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
881,"Pothen","shuttle_eddy",10429,10429,true,1,1,0.0009525115014805308,9.933742448940455,2.276175704417794,5.180975837381841,17.141611308310488,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
42,"HB","bcsstk20",485,485,true,4,4,0.013327665001594219,6.463917525773196,2.3621579977654092,5.579790406407088,2.450326713624315e16,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
72,"HB","bcsstm22",138,138,true,138,138,0.007246376811594203,1.0,0.0,0.0,0.019475331652334008,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
102,"HB","can_61",61,61,true,1,1,0.14969094329481322,9.131147540983607,3.905019888280833,15.249180327868851,11.946708642363594,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
132,"HB","dwt_66",66,66,true,1,1,0.07346189164370982,4.848484848484849,0.6383253147566746,0.4074592074592078,6.003238374497635,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
192,"HB","lnsp_131",131,131,false,48,65,0.031233611094924535,4.091603053435114,3.4761835431744332,12.083852025836755,119005.61604642868,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
222,"HB","nos6",675,675,true,1,1,0.0071440329218107,4.822222222222222,0.4015302085864986,0.1612265084075171,1.1624198772462439e7,false,true,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
252,"HB","steam2",600,600,false,151,151,0.015722222222222224,9.433333333333334,4.52950507774353,20.516416249304424,4.685603974565204e9,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
282,"HB","zenios",2873,2873,true,2650,84,0.00015919305356143574,0.45736164288200487,1.7904718026828372,3.205789276202329,3.3379481604052126,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
432,"FIDAP","ex36",3079,3079,false,3,3,0.00560101794880531,17.24553426437155,7.385345764757476,54.54333206502118,262.4105541185834,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
462,"Grund","d_dyn",87,87,false,1,19,0.03038710529792575,2.6436781609195403,1.210199017788828,1.4645816626570443,0.1979948436300765,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
552,"Hollinger","g7jac060",17730,17730,false,457,877,0.0005831821497431708,10.339819514946418,18.349539511477943,336.70560028329015,1.6841930553628698e7,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
582,"Hollinger","mark3jac040",18289,18289,false,641,641,0.000319303391889469,5.839739734266499,3.843769864846599,14.774566773902844,3128.288887735064,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
342,"Boeing","bcsstk37",25503,25503,true,1,1,0.0017542615643095832,44.7389326745873,13.404047496374082,179.6684892850523,1.2603754684359942e8,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
852,"Chen","pkustk06",43164,43164,true,1,1,0.0013803474600316006,59.581317764804005,24.869148824902627,618.4745632751558,79.26637282847358,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1632,"Bai","rdb2048_noL",2048,2048,false,1,1,0.00286865234375,5.875,0.3424102048892683,0.1172447484123107,282.00290175970014,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
2232,"TSOPF","TSOPF_RS_b162_c1",5374,5374,false,126,126,0.007112184276691492,38.22087830294008,36.187207929951875,1309.5140177655717,625.9829110178928,true,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,"power network problem"
2262,"MaxPlanck","shallow_water2",81920,81920,true,1,1,4.8828125e-5,4.0,0.0,0.0,9.473592042972722e10,false,true,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
2292,"SNAP","cit-HepPh",34546,34546,false,21608,5194,0.00035325018813313786,12.203380999247381,15.224473754546942,231.78460110288867,5.66292031974013,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2412,"AG-Monien","airfoil1_dual",8034,8034,true,1,1,0.00036603831277439314,2.9407518048294747,0.2361033357422456,0.05574478514861554,2.9920865657324964,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2532,"DIMACS10","wing",62032,62032,true,1,1,6.317306570916928e-5,3.918751612071189,0.2780146221730189,0.07729213014200645,3.99115805273028,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
2562,"CPM","cz1268",1268,1268,false,2,2,0.007952362945197982,10.083596214511042,7.173635123490307,51.461040884973784,12470.548569984674,true,false,true,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1002,"Sandia","adder_dcop_19",1813,1813,false,6,469,0.003421084896145963,6.202426916712631,30.78568936378579,947.7586696035133,1.2522721482292405,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1032,"Sandia","adder_dcop_49",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1798901331213014,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1062,"Sandia","fpga_dcop_08",1220,1220,false,34,189,0.003955925826390755,4.826229508196722,4.015061947358995,16.12072244113021,16.26742883317017,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1092,"Sandia","fpga_dcop_38",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8716515227707817,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1122,"Sandia","oscil_dcop_11",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153422e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1152,"Sandia","oscil_dcop_41",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153436e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1182,"HB","man_5976",5976,5976,true,95,3,0.006301589669700669,37.658299866131195,10.976126610443018,120.47535536847535,42.49504878701959,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1212,"LiuWenzhuo","powersim",15838,15838,false,3600,3600,0.00025683074338945876,4.067685313802248,2.7280317188430825,7.442157059013944,75005.52726512859,true,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,"power network problem"
1242,"GHS_indef","ncvxqp1",12111,12111,true,1,1,0.0005042599889044122,6.107092725621336,3.5695993749084445,12.742039697346758,1.516041590232789e13,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1272,"GHS_psdef","pds10",16558,16558,true,1,1,0.0005458636572075734,9.038410436043,7.257985798582798,52.67835785242958,18.033470976439702,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1302,"GHS_indef","dixmaanl",60000,60000,true,1,1,8.333277777777778e-5,4.9999666666666664,0.005773454578371453,3.333277776851829e-5,1.0,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1392,"Andrianov","net75",23120,23120,true,2,2,0.002785975982088337,64.41176470588235,48.427533538112115,2345.226004584974,109.91336567822908,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1422,"GHS_psdef","apache1",80800,80800,true,1,1,8.304700519556907e-5,6.710198019801981,0.475933467149376,0.22651266515282617,5.66292031974013,false,true,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
1482,"Pajek","GD02_b",80,80,false,11,35,0.03625,2.9,1.6195014078803955,2.622784810126583,2.3569547511041575,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
1542,"Schenk_IBMNA","c-23",3969,3969,true,1,1,0.0019728989362698224,7.830435878054925,14.973572850450376,224.20788390774462,2178.1016134586553,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1572,"Schenk_IBMNA","c-53",30235,30235,true,42,42,0.00038848872739309675,11.74595667273028,73.59784895957175,5416.643371475937,10723.774175777939,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
882,"Pothen","skirt",12598,12598,true,7,7,0.0012382363451678702,15.599301476424829,6.309873325000244,39.81450137754963,24.31372153313675,false,false,true,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
13,"HB","bcspwr01",39,39,true,1,1,0.0861275476660092,3.358974358974359,1.0127393670836666,1.0256410256410255,4.836363239799992,false,false,false,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
43,"HB","bcsstk21",3600,3600,true,2,2,0.0020524691358024694,7.388888888888889,1.1285227708035677,1.2735636442221618,1.9109518928430203e8,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
73,"HB","bcsstm23",3134,3134,true,3134,3134,0.0003190810465858328,1.0,0.0,0.0,1.6540695434200013e7,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
103,"HB","can_62",62,62,true,1,1,0.056711758584807495,3.5161290322580645,1.0201564567224435,1.0407191961924909,5.159080095467433,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
133,"HB","dwt_72",72,72,true,1,1,0.04282407407407408,3.0833333333333335,0.6223535519798788,0.3873239436619718,4.49231706795445,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
193,"HB","lnsp_511",511,511,false,98,135,0.010707679581496701,5.471624266144814,3.440057726333677,11.833997160508028,985536.525522232,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
223,"HB","nos7",729,729,true,1,1,0.008687700045724736,6.333333333333333,0.7205766921228922,0.5192307692307694,1.560040033965223e7,false,true,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
253,"HB","steam3",80,80,false,21,21,0.049062499999999995,3.925,2.0914231118813316,4.374050632911392,1.7385673000048405e10,true,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
433,"FIDAP","ex37",3565,3565,false,1652,1652,0.005318262915323318,18.95960729312763,20.326295792184386,413.1583006313727,179.53865734973365,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
463,"Grund","d_dyn1",87,87,false,1,17,0.03065134099616858,2.6666666666666665,1.2451456127293807,1.550387596899225,109.66647110263473,true,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
553,"Hollinger","g7jac060sc",17730,17730,false,457,877,0.0005831821497431708,10.339819514946418,18.349539511477943,336.70560028329015,3291.799130432829,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
583,"Hollinger","mark3jac040sc",18289,18289,false,641,641,0.000319303391889469,5.839739734266499,3.843769864846599,14.774566773902844,1.048576e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
343,"Boeing","bcsstk38",8032,8032,true,1,1,0.005509895180235234,44.2554780876494,20.449462593284586,418.1805203541456,8.083616915703732e11,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
853,"Chen","pkustk07",16860,16860,true,1,1,0.008509137422271754,143.46405693950177,61.134990895882915,3737.487111839687,179.74805378986483,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
2233,"TSOPF","TSOPF_RS_b162_c3",15374,15374,false,326,326,0.0025820753096011946,39.696825809808765,36.40715275621246,1325.4807718141885,625.9829110178929,true,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,"power network problem"
2293,"SNAP","cit-HepTh",27770,27770,false,20086,4455,0.0004574940327908307,12.704609290601368,15.9673718301024,254.95696316074765,10.801154487418266,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2413,"AG-Monien","big_dual",30269,30269,true,1,1,9.807551592288548e-5,2.9686477914698206,0.1742706254521847,0.03037025089549564,6.94621079496974e-310,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2533,"DIMACS10","wing_nodal",10937,10937,true,1,1,0.0012621515083574108,13.804151046905002,2.861508475529907,8.188230755529494,15.055099476301661,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"undirected graph"
2563,"CPM","cz2548",2548,2548,false,2,2,0.003954528315371553,10.076138147566718,7.15840264207667,51.24272838609024,50197.81496309863,true,false,true,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1003,"Sandia","adder_dcop_20",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.2315593974186059,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1033,"Sandia","adder_dcop_50",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1797909535937956,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1063,"Sandia","fpga_dcop_09",1220,1220,false,34,189,0.003955925826390755,4.826229508196722,4.015061947358995,16.12072244113021,11.590437051665656,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1093,"Sandia","fpga_dcop_39",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8716515227707835,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1123,"Sandia","oscil_dcop_12",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.001004291115343e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1153,"Sandia","oscil_dcop_42",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153429e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1243,"GHS_indef","ncvxqp9",16554,16554,true,555,555,0.00019720114790043762,3.2644678023438445,1.5152252928568921,2.2959076881132545,2.5410081624299213e11,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1333,"VanVelzen","std1_Jac2_db",21982,21982,false,11091,11091,0.0010322069700107236,22.689973614775724,50.10853520604236,2510.8653004951866,3.3387589316831213e8,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
1393,"Andrianov","pattern1",19242,19242,true,1,1,0.02518113996833811,484.5354952707619,379.7524727463584,144211.9405569737,771.8143293848775,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1483,"Pajek","GD06_Java",1538,1538,false,1028,204,0.0033955570286170376,5.222366710013004,5.966287341032786,35.596584635768075,7.273996425779302,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
1543,"Schenk_IBMNA","c-24",4119,4119,true,1,1,0.002104129508142708,8.666909444039815,15.066607817974699,227.00267114065633,102224.36390082374,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1573,"Schenk_IBMNA","c-54",31793,31793,true,20,20,0.00038186482685568173,12.14062844022269,36.92757547849297,1363.6458307197954,3.651067591118942e8,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,"optimization problem"
1633,"Bai","rdb3200l",3200,3200,false,1,1,0.0018437500000000001,5.9,0.3082688709231668,0.09502969678024407,111.07347206534048,true,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
883,"Pothen","sphere2",66,66,true,1,1,0.10330578512396695,6.818181818181818,0.579365459502321,0.33566433566433557,7.87707438246108,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
14,"HB","bcspwr02",49,49,true,1,1,0.06955435235318617,3.4081632653061225,1.4130104880912182,1.9965986394557824,5.3085653459568,false,false,false,false,"pattern","symmetric",1,0,0,0,0,0,0,0,0,0,"power network problem"
44,"HB","bcsstk22",138,138,true,4,4,0.036546943919344675,5.043478260869565,1.8516891685421246,3.4287527768962245,1.026714320816891e7,false,false,true,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
74,"HB","bcsstm24",3562,3562,true,3562,3562,0.00028074115665356543,1.0,0.0,0.0,2.0306942542340017e6,false,true,true,true,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
104,"HB","can_634",634,634,true,1,1,0.017982067689000788,11.400630914826499,3.84375732524951,14.774470375409267,14.862184176618461,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
134,"HB","dwt_758",758,758,true,1,1,0.010432258199260656,7.907651715039578,1.49748164644631,2.2424512814435515,9.71958926110319,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
434,"FIDAP","ex4",1601,1601,true,1,1,0.012425478922643991,19.89319175515303,7.878718796151572,62.07420986883208,2.2693651896141036,false,false,false,false,"real","symmetric",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
464,"Grund","d_ss",53,53,false,1,1,0.05126379494482022,2.7169811320754715,0.9277217439795944,0.8606676342525401,160.07603497489785,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
554,"Hollinger","g7jac080",23670,23670,false,597,1157,0.0004634346114874482,10.9694972539079,20.02790732936505,401.1170719936343,2.4977441181974202e7,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
584,"Hollinger","mark3jac060",27449,27449,false,961,961,0.00021331675857310216,5.855331706073081,3.845855543344625,14.79060486027458,4834.200611538734,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
734,"Mallya","lhr01",1477,1477,false,21,298,0.008446827889979918,12.475964793500339,15.831223581095696,250.6276400746404,1.7397864993321188,false,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,"chemical process simulation problem"
344,"Boeing","bcsstm34",588,588,true,1,1,0.0701964459253089,41.275510204081634,10.873546611995318,118.23401592323484,11.317401726947873,false,false,false,false,"real","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
374,"Bova","rma10",46835,46835,false,8,8,0.0010618070254725261,49.729732038005764,27.693399780957908,766.9243914279596,6.0685454146800146e7,false,false,true,false,"real","general",0,0,1,0,0,0,0,0,0,0,"computational fluid dynamics problem"
224,"HB","orani678",2529,2529,false,1,700,0.014096347923595976,35.64966389877422,86.02807074770489,7400.828956572118,1.3118175184584047,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,1,"economic problem"
854,"Chen","pkustk08",22209,22209,true,1,1,0.00654179119055914,145.28664055112793,61.5383259769252,3786.965564042307,181.34838229849044,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,"structural problem"
2234,"TSOPF","TSOPF_RS_b162_c4",20374,20374,false,426,426,0.0019579601127127292,39.89147933640915,36.431593908895714,1327.2610347426871,625.982911017895,true,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,"power network problem"
2414,"AG-Monien","crack",10240,10240,true,1,1,0.0005794525146484375,5.93359375,1.8860715055882202,3.5572657241918155,6.44944303383266,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
2444,"LAW","enron",69244,69244,false,60916,2097,5.7593005557589994e-5,3.9879700768297615,28.319030034815146,801.9674621127624,69.26019799681504,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,"directed graph"
2564,"CPM","cz5108",5108,5108,false,2,2,0.001970437761271186,10.064996084573218,7.1663009056581535,51.35586867043688,200936.38266697348,true,false,true,false,"real","general",0,0,0,0,1,0,0,0,0,0,"2D/3D problem"
1004,"Sandia","adder_dcop_21",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1794678539056065,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1034,"Sandia","adder_dcop_51",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1785527352182377,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1064,"Sandia","fpga_dcop_10",1220,1220,false,34,190,0.003953238376780435,4.822950819672132,4.016144345469905,16.129415403649894,4.947726019289129,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
