 @RELATION matrixdomains

   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC
   @ATTRIBUTE numberOfColumns   NUMERIC
   @ATTRIBUTE isSymmectric   {true, false}
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false}
   @ATTRIBUTE isDiagonallyDominant   {true, false}
   @ATTRIBUTE isBlockDiagonal   {true, false}
   @ATTRIBUTE isDiagonal   {true, false}
   %@ATTRIBUTE representation   {"coordinate"}
   @ATTRIBUTE field   {"real","pattern" ,"integer", "complex"}  
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric" , "hermitian"}

   @ATTRIBUTE isSubsequentCircuitSimulationProblem   {0,1}
   @ATTRIBUTE isCircuitSimulationProblems   {0,1}
   @ATTRIBUTE isThermalProblem    {0,1}
   @ATTRIBUTE isStructuralProblem    {0,1}
   @ATTRIBUTE isOptimizationProblem    {0,1}
   @ATTRIBUTE isComputationalFluidDynamicsProblem    {0,1}
   @ATTRIBUTE isUndirectedGraph    {0,1}
   @ATTRIBUTE is2D3DProblem    {0,1}
   @ATTRIBUTE isElectromagneticsProblem    {0,1}
   @ATTRIBUTE isModelReductionProblem    {0,1}
   @ATTRIBUTE isDirectedGraph   {0,1}
   @ATTRIBUTE isSubsequentComputationalFluidDynamicsProblem   {0,1}
   @ATTRIBUTE isUndirectedRandomGraph   {0,1}
   @ATTRIBUTE isEigenvalueModelReductionProblem   {0,1}
   @ATTRIBUTE isChemicalProcessSimulationProblem   {0,1}
   @ATTRIBUTE isDirectedWeightedGraph   {0,1}
   @ATTRIBUTE isPowerNetworkProblem   {0,1}
   @ATTRIBUTE isMaterialsProblem   {0,1}
   @ATTRIBUTE isSubsequentTheoreticalQuantumChemistryProblem   {0,1}
   @ATTRIBUTE isEconomicProblem   {0,1}

   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem", "circuit simulation problem", "subsequent computational fluid dynamics problem", "subsequent theoretical/quantum chemistry problem", "electromagnetics problem", "directed weighted graph", "materials problem", "eigenvalue/model reduction problem", "model reduction problem", "undirected random graph", "thermal problem", "undirected weighted graph"}

@data
1375,"Rajat","rajat26",51032,51032,false,1568,4666,9.504716214320282e-5,4.850446778491927,22.565602493627434,509.2064159004047,826006.3654184043,false,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1422,"GHS_psdef","apache1",80800,80800,true,1,1,8.304700519556907e-5,6.710198019801981,0.4759334671493749,0.22651266515282514,2.0923918935178193e-76,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1469,"Pajek","Erdos991",492,492,true,43,184,0.01170764756428052,5.760162601626016,6.87504107552876,47.26618979020764,7.223349729283232,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
1563,"Schenk_IBMNA","c-44",10728,10728,true,1,1,0.0007385525398978246,7.923191648023863,12.819543750046334,164.340701959352,17416.113966024364,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1610,"Cylshell","s3rmt3m1",5489,5489,true,1,1,0.007224538678045072,39.6554928037894,5.232139146268203,27.37528004591216,13170.494691357992,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
2221,"TSOPF","TSOPF_FS_b162_c1",10798,10798,true,2,2,0.005219182508638916,56.35673272828301,243.79467746290558,59435.844759242165,169525.7354561912,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2315,"SNAP","p2p-Gnutella30",36682,36682,false,28193,533,6.564359899804003e-5,2.4079384984461045,4.334446557487319,18.78742695971367,NaN,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2409,"AG-Monien","3elt",4720,4720,true,1,1,0.0012318658431485204,5.814406779661017,0.6707999132560307,0.4499725236242983,5.975203806124779,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2456,"DIMACS10","caidaRouterLevel",192244,192244,true,308,49109,3.2960118446950486e-5,6.336385010715549,14.140008117399528,199.93982956012456,48.47897382535834,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2597,"DIMACS10","ks2010",238600,238600,true,1,23355,1.970487946943929e-5,4.701584241408215,2.3747217955558906,5.639303606288193,2.562673041143122e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
13,"HB","bcspwr01",39,39,true,1,1,0.0861275476660092,3.358974358974359,1.0127393670836666,1.0256410256410258,3.8963545056393225,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
61,"HB","bcsstm06",420,420,true,420,420,0.002380952380952381,1.0,0.0,0.0,15204.820379959998,false,true,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
109,"HB","curtis54",54,54,false,1,1,0.09979423868312758,5.388888888888889,1.9074498105780442,3.638364779874217,6.621499990576267,false,false,false,false,"pattern","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
253,"HB","steam3",80,80,false,21,21,0.049062499999999995,3.925,2.0914231118813316,4.374050632911393,1.7385673000048428e10,true,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
436,"FIDAP","ex5",27,27,true,1,1,0.3827160493827161,10.333333333333334,3.2581259360842107,10.615384615384613,2.046223665276422e6,false,false,false,false,"real","symmetric",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
349,"Boeing","bcsstm39",46772,46772,true,46772,46772,2.1380313007782435e-5,1.0,0.0,0.0,55.42199999999984,false,true,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
577,"Hollinger","jan99jac100sc",34454,34454,false,4430,4450,0.00016024556213788376,5.521100597898648,6.438143344033391,41.44968971832146,511.9999828981723,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
812,"Simon","bbmat",38744,38744,false,1,1,0.0011802843969227592,45.728938674375385,38.3958092407875,1474.238167254943,1293.2173206302718,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
859,"Chen","pkustk13",94893,94893,true,1,1,0.000734820774890912,69.72934779172331,32.72308347652325,1070.800192211509,89.12604387625203,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1000,"Sandia","adder_dcop_17",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.2624368448379093,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1047,"Sandia","adder_dcop_64",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296309483,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1094,"Sandia","fpga_dcop_40",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.8716515227707795,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1141,"Sandia","oscil_dcop_30",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153422e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1188,"Rajat","rajat04",1041,1041,false,1,67,0.008051262317969956,8.381364073006724,26.355549672168312,694.6149985221311,20917.08578051731,false,false,false,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1235,"GHS_indef","exdata_1",6001,6001,true,1,1,0.0630206580300828,378.1869688385269,649.6805207460304,422084.77903683326,6.539453611305901e8,true,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1282,"GHS_psdef","srb1",54924,54924,true,1,1,0.0009819356397646867,53.93183307843566,4.90229498249175,24.032496095363783,56.802519701300106,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1376,"Rajat","rajat27",20640,20640,false,1556,4593,0.00022852301919956732,4.71671511627907,16.824380284290687,283.0597719504292,769114.9866263703,false,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1470,"Pajek","Erdos992",6100,6100,true,1023,50,0.0004039236764310669,2.463934426229508,5.844420385562826,34.157249643182325,9.669337077793754,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
1564,"Schenk_IBMNA","c-45",13206,13206,true,1,1,0.001000307135781883,13.210056035135544,85.106862155509,7243.1779859568105,298269.5605521065,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1611,"Cylshell","s3rmt3m3",5357,5357,true,1,1,0.007217470793309886,38.66399103976106,7.078420010783556,50.10402984906108,12982.039031900653,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
2222,"TSOPF","TSOPF_FS_b162_c3",30798,30798,true,2,2,0.0018990702035047973,58.48756412754075,428.0662883708162,183240.7472395668,169525.73545619065,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2316,"SNAP","p2p-Gnutella31",62586,62586,false,48438,1003,3.77563749690709e-5,2.3630204838142714,4.391600803734517,19.286157619361653,NaN,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2410,"AG-Monien","3elt_dual",9000,9000,true,1,1,0.00032785185185185185,2.9506666666666668,0.21657508443113974,0.0469047671963553,2.989098469989507,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2457,"DIMACS10","chesapeake",39,39,true,1,1,0.22353714661406968,8.717948717948717,6.223676007789329,38.73414304993253,3.7516513187753646,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2598,"DIMACS10","ky2010",161672,161672,true,2,24469,3.0139373915192504e-5,4.872692859617002,3.125795000099207,9.770594382645202,3.698116595646851e6,false,false,true,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
14,"HB","bcspwr02",49,49,true,1,1,0.06955435235318617,3.4081632653061225,1.4130104880912182,1.9965986394557829,3.951674318910514,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
62,"HB","bcsstm07",420,420,true,1,1,0.04111111111111111,17.266666666666666,6.070023636944328,36.84518695306285,4005.9738788740115,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
110,"HB","dwt_1005",1005,1005,true,1,1,0.00853543229127992,8.578109452736319,3.6208667063480338,13.110675705139657,12.416079232474372,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
206,"HB","lund_a",147,147,true,1,1,0.11333240779304919,16.65986394557823,4.411219504355798,19.45885751560901,3.60415392810234e8,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
437,"FIDAP","ex6",1651,1651,false,1,13,0.017999112921302764,29.716535433070867,15.019892639383036,225.5971748985927,449.3428163470052,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
578,"Hollinger","jan99jac120",41374,41374,false,5272,5292,0.00013400160334348175,5.544182336733214,6.47278575066398,41.896955373998665,1.1779900176365285e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
813,"Simon","olafu",16146,16146,true,1,1,0.0038940622474570846,62.87352904744209,12.409777826845552,154.0025857116675,8.643842052280513e10,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
860,"Chen","pkustk14",151926,151926,true,1,1,0.0006427874232154053,97.65612205942367,46.50782275448925,2162.977577362988,159.74881729600773,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1001,"Sandia","adder_dcop_18",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.2559282826371756,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1048,"Sandia","adder_dcop_65",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296309475,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1095,"Sandia","fpga_dcop_41",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.871651522770778,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1142,"Sandia","oscil_dcop_31",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.001004291115343e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1189,"Rajat","rajat05",301,301,false,9,15,0.013796757210185317,4.152823920265781,2.0239977764050456,4.096566998892569,3.8189250590572965,false,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1236,"GHS_indef","helm2d03",392257,392257,true,1,1,1.7820330332848923e-5,6.99014931537232,0.14175281128268125,0.02009385950654344,15.169011774641275,false,true,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1283,"DNVS","thread",29736,29736,true,1,1,0.005026838637185965,149.47807371536186,47.058162032653264,2214.470613891449,1.5973211083841012e19,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1330,"MathWorks","Kuu",7102,7102,true,1,1,0.006744860523342492,47.901999436778375,19.954983105491827,398.2013507404643,74.18094992623679,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1377,"Rajat","rajat28",87190,87190,false,1178,3495,7.977918090248819e-5,6.9559467828879455,101.97709573746538,10399.328055048178,4.806016549507754e7,false,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1471,"Pajek","EVA",8497,8497,false,8482,766,9.31591734174634e-5,0.7915734965281864,8.937043593645527,79.87074819472055,1.8477590650225775,true,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1518,"Pajek","Roget",1022,1022,false,77,162,0.004858858536846903,4.965753424657534,3.6230031982051476,13.126152174204728,8.03070967899141,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1565,"Schenk_IBMNA","c-46",14913,14913,true,1,1,0.0005863238550058073,8.743847649701603,42.02296459374506,1765.929553247151,339.2123384231693,true,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1847,"UTEP","Dubcova1",16129,16129,true,1,1,0.0009725704862780548,15.686589373178746,5.777156740993667,33.375540010008564,7.302917673112598,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2223,"TSOPF","TSOPF_FS_b162_c4",40798,40798,true,2,2,0.0014408251254909047,58.78278346977793,495.4682677023801,245488.80429999737,169525.73545619103,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2411,"AG-Monien","airfoil1",4253,4253,true,1,1,0.001358800739207947,5.778979543851399,0.7068141612322242,0.4995862585184126,5.961931523401157,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2599,"DIMACS10","la2010",204447,204447,true,1,21434,2.3460942891476498e-5,4.796519391333695,3.449202764754196,11.896999712387991,2.2398013817271058e7,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
15,"HB","bcspwr03",118,118,true,1,1,0.034185578856650384,4.033898305084746,1.5739992256095057,2.4774735622193234,5.1136049838665985,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
63,"HB","bcsstm08",1074,1074,true,1074,1074,0.000931098696461825,1.0,0.0,0.0,200136.93743800005,false,true,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
111,"HB","dwt_1007",1007,1007,true,1,1,0.00845619886218516,8.515392254220457,1.1701690673498757,1.369295646182478,9.683690466132388,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
159,"HB","gr_30_30",900,900,true,1,1,0.009560493827160494,8.604444444444445,1.0372281783227946,1.075842293906823,19.87843563972913,false,true,false,false,"integer","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
207,"HB","lund_b",147,147,true,1,1,0.11296219167939285,16.60544217687075,4.431453305523011,19.63777839903082,9244.557460658907,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
438,"FIDAP","ex7",1633,1633,false,2,2,0.01748460356644513,28.552357624004898,17.080902028503086,291.7572141073208,1.8536878791549222e9,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
579,"Hollinger","jan99jac120sc",41374,41374,false,5272,5292,0.00013400160334348175,5.544182336733214,6.47278575066398,41.896955373998665,511.99998289821417,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
1002,"Sandia","adder_dcop_19",1813,1813,false,6,469,0.003421084896145963,6.202426916712631,30.78568936378579,947.7586696035133,1.2522721482292445,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1049,"Sandia","adder_dcop_66",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296309748,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1096,"Sandia","fpga_dcop_42",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.871651522770778,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1143,"Sandia","oscil_dcop_32",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.001004291115348e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1190,"Rajat","rajat06",10922,10922,true,1,123,0.0003938550332481952,4.301684673136788,1.1183492174882568,1.2507049722565962,5.552461738764409,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1237,"GHS_indef","helm3d01",32226,32226,true,1,1,0.0004125544345973462,13.294979209334079,6.222130546522586,38.71490853796946,0.4892402304335212,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1284,"DNVS","trdheim",22098,22098,true,1,1,0.00396321601204439,87.57914743415694,32.37178109420883,1047.9322112113762,103.1022538741924,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1331,"MathWorks","Muu",7102,7102,true,2,2,0.0033731043512003275,23.955787102224726,9.981366368088977,99.62767457401773,0.001357270642446603,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1519,"Pajek","Sandi_authors",86,86,true,1,41,0.0335316387236344,2.883720930232558,2.3233778890489316,5.39808481532147,5.34038235324635,false,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
1566,"Schenk_IBMNA","c-47",15343,15343,true,1,1,0.000898020947484166,13.77833539724956,38.89829027046977,1513.0769859657235,781.5552944266784,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1848,"UTEP","Dubcova2",65025,65025,true,1,1,0.0002436527754312104,15.843521722414456,5.762227073817323,33.20326085023335,7.3130366377974285,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2224,"TSOPF","TSOPF_FS_b300_c1",29214,29214,true,2,2,0.005155640994343908,150.61689600876292,676.2856443586206,457362.2727655547,464257.4158938748,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2412,"AG-Monien","airfoil1_dual",8034,8034,true,1,1,0.00036603831277439314,2.9407518048294747,0.2361033357422486,0.05574478514861696,2.9879315750476847,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2600,"DIMACS10","ma2010",157508,157508,true,1,22787,3.130384932411214e-5,4.930606699342255,3.112063304389122,9.68493801052534,4.196775890959007e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
16,"HB","bcspwr04",274,274,true,1,1,0.02147157547019021,5.883211678832117,3.305153470594891,10.924039464185451,8.693135325694922,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
64,"HB","bcsstm09",1083,1083,true,1083,1083,0.0009233610341643582,1.0,0.0,0.0,0.000518040769808,false,true,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
112,"HB","dwt_1242",1242,1242,true,1,1,0.006758876779180638,8.394524959742352,1.9511939297754195,3.8071577515924444,10.01071160927698,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
208,"HB","mahindas",1258,1258,false,1,670,0.004854148078687497,6.106518282988871,9.545424897604065,91.11513647579956,6.685262311095463,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
439,"FIDAP","ex8",3096,3096,false,2,2,0.009477199053208608,29.34140826873385,17.157411784619327,294.3767791469941,4.4066142352420785e7,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
580,"Hollinger","mark3jac020",9129,9129,false,321,321,0.0006345555838857511,5.792857925293022,3.8371097014196045,14.723410860728448,2024.366030428634,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
862,"Kim","kim1",38415,38415,false,1,1,0.0006323692276791974,24.292463881296367,3.4615951409446244,11.982640919811434,193508.0709411843,true,false,false,false,"complex","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1097,"Sandia","fpga_dcop_43",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,2.871651522770777,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1144,"Sandia","oscil_dcop_33",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153447e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1191,"Rajat","rajat07",14842,14842,true,1,143,0.00029013782347850125,4.306225576067916,1.1165249241542925,1.2466279062577488,5.554833692790495,false,false,false,false,"pattern","symmetric",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1238,"GHS_indef","k1_san",67759,67759,true,2,3,0.00012192106477545787,8.26124942812025,2.7388508705979966,7.501304091375404,104.25290842280256,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1285,"DNVS","troll",213453,213453,true,1,1,0.00026304953265787653,56.14871189442172,12.88795803662328,166.0994623537626,67.02521514201406,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1003,"Sandia","adder_dcop_20",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.2315593974186076,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
